Date,SBI,BANKBARODA,ONGC,BPCL,PFC,RECL,INFY,HCLTECH,M&M,VED
11-04-2019,315.4,128.7,159.3,361.05,118.9,151.6,743.4,1088.9,674,181.35
12-04-2019,314.5,131,157.35,360.1,121,154.75,748,1082.7,677.95,183.8
15-04-2019,315.9,130.65,156.45,358.5,121.1,152.95,728.2,1102,684.8,185.35
16-04-2019,315.65,130.6,160.85,357.3,119.25,150.7,724,1103,689.8,185
18-04-2019,310.2,126.05,160.5,362.95,118.45,152.7,715.7,1101,682.05,178.4
22-04-2019,309.9,123.25,157.9,339.95,115.4,146.95,721.3,1099.05,673,175.25
23-04-2019,305.45,123.2,165,337,116.25,147.35,725.8,1105.5,665,174.7
24-04-2019,310.75,125.05,168.35,348.95,118.7,151.7,735,1141.05,669,175
25-04-2019,306.5,122,169,357.8,118,149.4,730.05,1136,665,170.35
26-04-2019,311.9,123.2,168.1,371.8,115.2,145.9,738.6,1138.4,658.4,169.7
30-04-2019,311.35,116.5,169.3,380.1,115.25,147.55,748.85,1180,646,167.35
02-05-2019,307.9,115.95,169.5,379.3,114.3,144.45,730.8,1160.95,645.05,168.3
03-05-2019,309.7,119.1,170.7,380.6,114.1,142.4,723.65,1142,645,167.7
06-05-2019,308.6,115.85,170.2,389.95,113.8,141.3,717.15,1136,638,166.3
07-05-2019,305.2,112.45,171.5,380,110.5,139.3,724.4,1133.9,635.55,162.55
08-05-2019,298.45,110.8,168.95,376.4,107.85,137.45,718.95,1125.05,624.6,160.3
09-05-2019,299.7,111.4,169,367.7,108.85,136.8,722,1138.9,625.8,157.45
10-05-2019,306.9,113.2,166.75,362.45,107.95,136,716.5,1085.05,625.85,155.4
13-05-2019,307.95,106.55,164.4,354.1,107.2,135.05,718,1082,616.9,153.6
14-05-2019,316,110.6,164,358.65,106.9,135.9,713.6,1067.15,614.6,161.35
15-05-2019,311.6,107.3,162.65,357.25,107,135.4,715.35,1066.8,607.4,159.55
16-05-2019,316.3,109.75,166.5,377,109,135.2,733.15,1075,607.3,163.15
17-05-2019,321,112.3,167.3,377,109.1,136.35,724.5,1062.6,619.2,160.75
20-05-2019,345.8,123.2,176.1,392,117,145.75,721.3,1075,654.3,167
21-05-2019,336.95,126.1,174.25,375.35,111.45,140.3,709.25,1059.85,640.1,165.4
22-05-2019,342.5,126.75,177,383.25,113.2,141.8,709.95,1063.2,640.95,166.5
23-05-2019,342.2,127.75,174.35,386.1,111.8,143.5,703.8,1068.4,639.55,157
24-05-2019,356,137.5,174,394.9,115.7,145,709,1066.2,665.7,164.4
27-05-2019,360.3,140.5,173.15,401.9,118.95,146.8,709.5,1066,678.75,166.4
28-05-2019,360.25,139.4,174.8,402.2,117.55,143.6,726.25,1068.3,669.6,168.2
29-05-2019,348.2,136.35,171.4,400.35,121.55,145.25,727,1085,671.15,165.6
30-05-2019,354,135.5,169.25,407.55,122.8,144.2,732.6,1081,658.5,164.1
31-05-2019,352.5,133.4,172,408,124.2,144.1,737,1090,648,160.5
03-06-2019,355.75,131.55,173.2,417,127.65,145.1,745.15,1117.1,653.4,164.2
04-06-2019,352.8,132.45,170.35,407.5,129.7,148.6,734.9,1090,651,165.85
06-06-2019,336.3,123.5,169.55,395.9,131.6,149.25,735.5,1078.65,635,163
07-06-2019,342.2,120.85,167.55,403.25,134.15,151.5,738.5,1079,643,164.35
10-06-2019,344.95,119,165,389.85,132.6,152.8,753,1095,647,165.1
11-06-2019,347.85,121.35,168.9,386,132.65,155.8,754,1108,636.5,169.2
12-06-2019,345.4,121.8,170.85,381.5,132.05,153.9,753,1107.5,633,170.55
13-06-2019,346,121.3,168.95,387.9,133,155.5,742.2,1097.95,640.1,169.3
14-06-2019,343.5,118.2,168.8,385.55,132.4,156.8,739.6,1084,635.4,168.75
17-06-2019,338.1,117.1,163.8,378.2,128.65,152.5,739.05,1072.9,625,164.1
18-06-2019,340.8,116.8,166.5,386,129.45,154.85,751.45,1089.55,628,168.15
19-06-2019,338.7,116,167.25,378.05,130.75,155.1,751.95,1083.45,618,168.85
20-06-2019,346,118.8,172.15,385.5,130.5,156.25,754.95,1089.45,630.4,171.9
21-06-2019,349.1,118.2,170.85,379.8,130.1,154.8,751.75,1079,627.15,172.65
24-06-2019,353.1,118.1,165.8,381,131.4,156.5,745,1077.35,636.7,169.05
25-06-2019,356.75,119.75,166,392.4,134.45,160.7,745.45,1077.3,641.65,170.2
26-06-2019,357.4,121.6,167.35,391.2,136.4,164.05,739.4,1076.6,643.55,179
27-06-2019,362,121,169.9,390.6,135.75,163.55,731.7,1061.8,658.45,176.75
28-06-2019,362.8,120.9,168,391.5,134.45,165.1,731.7,1065.75,655.6,174.3
01-07-2019,361.5,121.2,161.25,376.35,129.3,162.3,731.7,1049.1,660,173.95
02-07-2019,364.25,120.2,165.8,378.25,130.4,165.1,739.5,1061.2,667.6,174.35
03-07-2019,366.1,125.8,166.5,380.8,133.45,167.15,731.7,1048.25,668.25,172.25
04-07-2019,367.6,129.6,167.1,380,132.9,167.4,732.5,1039.5,670.7,170.95
05-07-2019,369.75,129.85,160.4,369.35,130.35,166.4,718,1019.95,640.35,164
08-07-2019,355.9,124.6,152.5,362,127.15,160.6,717.2,1035.05,635.85,162.55
09-07-2019,359.8,125.85,153,361.15,128.25,138.15,713.8,1019,633.5,161.75
10-07-2019,354.7,124,151.7,349.85,124.85,143.5,717.55,1020,623.5,160.25
11-07-2019,363,126,153,350.8,126.6,143.65,722.4,1021,634.2,164.3
12-07-2019,363.3,125.8,148.9,345.6,124.15,151.6,730.05,1022.8,630.05,167.6
15-07-2019,360.25,122.1,150.15,347.2,124.3,150,779.4,1027.5,632.6,166.95
16-07-2019,363.95,124.25,152,355,126,154.2,782.9,1019,623.5,166.7
17-07-2019,373,128,149.95,352.8,125.4,153.3,794,1040,618.4,168.35
18-07-2019,364.3,121.4,143.3,349.7,120.85,147.25,791.75,1020.4,598.5,163.6
19-07-2019,357.25,118,144.05,349.4,119.65,148.25,785,1015,571.2,162
22-07-2019,351.1,118.45,146.5,353.5,121.2,150,784.1,1020.55,563.95,167.85
23-07-2019,342.1,112.55,144.85,359,117.05,147.7,790,1011.05,557.7,168.1
24-07-2019,340.05,109.5,143.25,349.7,111.85,142.95,786.65,1023,547.75,165
25-07-2019,341.45,110,144.1,341,112.3,146.4,792.9,1007.45,548,172.4
26-07-2019,342.8,112.35,142.4,344.2,112.05,142.05,789.5,1003.75,564.7,164.1
29-07-2019,343.3,108.8,141.4,342.95,109.35,140.9,791.85,1011.05,552.45,155.4
30-07-2019,327.35,102.75,138.15,335.3,107.55,135.3,791.65,1023,549.2,151
31-07-2019,332.5,106.75,138.4,345,109.2,140.25,795,1034,549.3,153.65
01-08-2019,316.6,105.5,136.85,344,106.35,136.45,770.25,1016.5,547.2,145.45
02-08-2019,307.95,105.2,134,342,107.6,134.05,774.75,1009.95,557.3,142.3
05-08-2019,299.8,103.25,131.55,338.8,104.1,133.5,776.8,1011.15,548.55,140.7
06-08-2019,301.4,104.55,131.5,342.35,107.2,138.4,775.3,1022.4,549.45,140.05
07-08-2019,289.05,97.55,130.5,330.55,105.2,136,776.05,1019,516.9,136.45
08-08-2019,295.2,100.7,131.6,344.1,109.2,141.45,787.1,1090.9,538,138.2
09-08-2019,291.85,100.1,130.7,346.3,109.45,143,790,1083.15,545.1,141.5
13-08-2019,283,97.6,126.3,342.9,104.1,140.75,764,1070.35,513.55,139.8
14-08-2019,289,100.85,126.25,353.05,105.5,143.25,772.8,1069.55,522,145.5
16-08-2019,290.3,102.35,127,350.45,109.8,148,775,1061.8,527.05,144.1
19-08-2019,286.55,102.65,126.55,347.1,108,147.5,778,1063.45,522,144.2
20-08-2019,283.85,98.7,125.05,342.75,106.25,144.45,792.5,1085.05,527.85,142.1
21-08-2019,276.8,94.2,121.7,327.6,101.65,141.75,799.25,1068.1,521.55,140.05
22-08-2019,268,91.4,117.7,313.7,102,137.4,795.4,1079,511.85,129.3
23-08-2019,271.35,93.5,122.65,329.35,101.6,141.55,801.25,1086,536,136.4
26-08-2019,279.55,94.9,124,334.5,105.4,143.9,804.3,1094,543.2,134.25
27-08-2019,285.85,97.2,125.5,343,105.4,145.4,785.5,1096.5,556.9,138.05
28-08-2019,285.4,94.5,121.5,350.8,102.75,140.7,803.5,1122.8,540.55,132.9
29-08-2019,275.5,92.2,123.5,352.85,101.3,139.2,808.3,1117.15,530.8,135.8
30-08-2019,273.4,92.8,121.2,355.45,105.35,144.95,814.75,1101.2,529.8,140.2
03-09-2019,268.15,90.9,117.4,355,101.75,139.8,812.75,1106,515.5,134.2
04-09-2019,274.8,93.3,118.8,366.25,104.8,145.1,819.9,1125.45,506,136.7
05-09-2019,273.5,94,125.3,380,103.9,142.35,835.1,1114.55,518,139.3
06-09-2019,273.5,94.45,127.25,379.5,108.3,151,840.25,1097.05,530.8,142
09-09-2019,277.9,95.45,129.1,382.95,109.85,150.65,830,1085,534,141.3
11-09-2019,285.2,98.9,125.35,385.5,109.8,148.35,822.1,1055,545.5,146
12-09-2019,285.95,100.9,125.85,384,111.85,147.55,817.6,1055,543.25,145.25
13-09-2019,291.9,100,128.95,408.7,111.45,147,829.8,1069.55,551.05,149.5
16-09-2019,284.3,98.55,130.5,378.7,110.2,143.05,827.6,1065.55,536.5,149.1
17-09-2019,274.15,95.05,129.1,368.5,101.95,136.5,832.35,1057.7,523,146
18-09-2019,280.4,96.1,127.15,382,101.05,131.85,831.45,1058,528.5,150
19-09-2019,274.5,95,124.5,379,98.9,125.45,820.3,1046.25,520,146.5
20-09-2019,301.75,100.1,133.05,404.5,101.5,128.6,807.3,1050,567,158.1
23-09-2019,313.7,100.25,136.4,459,105,130.8,765,1026.2,569.2,158.25
24-09-2019,301,98.8,133.05,458.35,103.8,128.9,794,1049.1,559.95,159.65
25-09-2019,279.3,93.25,131.65,462.7,100.45,126.2,790.75,1054.95,535,155.7
26-09-2019,282.75,95.1,136.55,479.8,100.95,128.85,784.6,1050,565,166.95
27-09-2019,281,95.5,131.2,466.85,99.4,126.05,782.2,1042,553,156.65
30-09-2019,271,93.2,131.75,473.05,99.15,123,804.2,1078.65,548,153.9
01-10-2019,256.25,92.6,128.4,492.9,95.7,123.9,794.95,1063,559,151.35
03-10-2019,255.35,90.9,129.1,530.95,95,124.6,786.4,1076.25,562,144.25
04-10-2019,249.65,88.15,129.35,514,94.35,124.6,792.3,1078,560.9,142.9
07-10-2019,249.05,86.85,125.75,488.9,93,122.85,788.8,1074,554.2,142.3
09-10-2019,261.8,91.1,126,491,95,125.2,783.75,1051.05,576.9,146.2
10-10-2019,254.15,87.75,125.75,489.5,92.3,125.6,782.5,1064,566.55,141
11-10-2019,254.65,90.8,129.45,487.1,91.55,123,815,1078.4,559.75,146.7
14-10-2019,255.3,87.95,136.1,485.95,93.4,125,786.3,1083.05,567.8,147.2
15-10-2019,258.5,87.9,138.9,491.15,94.6,123.15,769,1088,582.5,153.75
16-10-2019,255.95,87.2,143,511.45,95.8,125.45,771,1100.8,583.4,149.7
17-10-2019,265.3,88.9,140.95,511.5,95.2,124.55,769.4,1089.2,589,148.45
18-10-2019,269.2,89.55,142.9,523,98.1,130.3,767.5,1094.95,594.2,149.75
22-10-2019,270.35,90.15,144.1,532.7,101.7,133.6,640,1064.9,596.85,149.1
23-10-2019,275.35,92.7,142,526,104.7,137.25,650.35,1102,591.55,145.9
24-10-2019,263.05,89.9,141.1,516.8,105,134.6,634.7,1118.55,582,146.1
25-10-2019,282.35,91.5,139.5,523.05,106,136.1,637.1,1134.05,576.75,142.45
27-10-2019,281.3,91.4,140.2,529,105.95,136,649.95,1130.9,589.5,145.1
29-10-2019,280.8,93.15,141.95,522.5,106.75,136.45,650.9,1140,610.1,149
30-10-2019,290.4,95.75,140.5,525.7,106.8,137.5,662.25,1143.15,618,150.8
31-10-2019,312.5,97.3,141.6,525.65,109.1,139.8,687,1156,606,148.5
01-11-2019,313.6,99.9,144.6,519.75,111.15,140.75,688.9,1152.05,590,154
04-11-2019,314,102.1,148.2,522.4,112.2,140.9,710.1,1153.7,585.4,157.2
05-11-2019,319,101.7,146.9,517,110.55,136.6,695.05,1157,579,157.5
06-11-2019,317.5,99.05,144.5,524.25,111,137.7,712.5,1148.55,578,157.45
07-11-2019,318.05,96.4,142.05,512.4,113.55,143,720.25,1149,580.05,160.85
08-11-2019,316.35,93.9,138,501.15,111,138.6,708.3,1148.8,581.9,155.7
11-11-2019,318.85,96.75,138.85,516.9,113.05,140.95,703.1,1145.95,576.15,152.5
13-11-2019,306.85,93.45,137.5,510,110.6,138.3,691.45,1142.9,573.05,147.7
14-11-2019,306.25,93.05,136,511.8,111.7,135,705.05,1149,579,144.5
15-11-2019,322.95,94.3,135.35,505.05,111.25,134.05,704.6,1143.15,581.8,142.1
18-11-2019,324.95,96,133.5,520.5,117.65,141.1,709.9,1140.5,573.4,143.75
19-11-2019,331.4,99.4,133.1,520.7,118.3,143.2,712.8,1133.9,561,142.3
20-11-2019,327.8,98.45,133.5,544,117.65,144.7,713,1132.2,560.15,141.05
21-11-2019,331.95,98.6,130.8,512.1,114.85,138.8,712.15,1135.5,550.9,139
22-11-2019,329.35,99.1,133.7,508.6,118.15,139.7,692.95,1117.5,545.85,142.1
25-11-2019,336,100.7,130.8,507.25,118.35,139.1,699,1125,547.8,145.6
26-11-2019,335.4,100.1,130.1,495.95,117,138,692.6,1109.75,538.25,144.8
27-11-2019,345.1,102.35,132.7,507,114.95,135.75,696.15,1123.7,540.7,146.4
28-11-2019,349.1,106.55,133.4,509.7,117.25,138.7,701.45,1134,541.65,147.35
29-11-2019,342,104.7,131.35,510.1,114.5,138,695.8,1127.5,529.65,144.3
02-12-2019,339.5,104.4,128.6,499.75,113.6,137.7,692.75,1124.9,534.15,144.35
03-12-2019,336.5,100.95,127.25,494.15,113.4,130.6,699,1124.6,522.9,140.15
04-12-2019,341.5,103.9,130.2,500,114.5,133.25,708.25,1125,525.3,143.9
05-12-2019,336,102.15,128.9,491.5,114.35,134.1,714.1,561.35,524,142.15
06-12-2019,318.2,96.55,126.5,488.95,109.25,128.9,714.5,560,510,142
09-12-2019,317.05,96.9,126.35,499.25,111.6,130,716.05,551.25,514.3,142.7
10-12-2019,313.2,95.7,125.25,485.15,111.5,129.5,713.45,544.5,507.35,140.85
11-12-2019,311.75,96,128,484.2,114.45,133.4,720,545,507.5,139.05
12-12-2019,321.45,97.5,126,491.65,115.5,134.65,702.1,536,511.3,143.65
13-12-2019,333.15,101.95,126.55,496.95,115.25,136.35,711.5,544.5,516.25,149.45
16-12-2019,332.3,100.95,125.3,491.75,114.7,135.75,714.25,552.15,508.55,147.25
17-12-2019,333.55,102,125.75,496.5,114.8,138,730.5,558.7,505.8,152.1
18-12-2019,327.2,99,125.2,489.3,113.3,136.95,733.4,565.45,524,152.95
19-12-2019,328.3,98.65,125.6,489.95,113.15,137.3,732,569.55,533.5,149
20-12-2019,337.25,100.55,125.25,487,113,137,730,570,530.8,145.3
23-12-2019,332.4,99.95,124.7,492.85,111.8,136.15,735.95,570,526.4,147.75
24-12-2019,331.95,99.9,125.6,479.6,111.85,137,734.25,561,527.5,147.8
26-12-2019,330.2,99.1,129.15,476.5,111.5,138.7,729.5,560.6,528.25,150.9
27-12-2019,337.2,104,128.2,489.95,115.25,141.45,736.55,566.5,531.15,152
30-12-2019,334.45,102.95,127.95,492.7,114.05,141.2,732.5,569.8,537.95,154
31-12-2019,333.8,101.65,128.55,491.45,117.65,143,732,569,531.25,152.25
01-01-2020,335,102,127.05,491.2,118.3,143.8,739.35,571.1,536.95,154.8
02-01-2020,338.8,104.45,128.1,486.85,119.65,145.7,735.75,574,539,159.45
03-01-2020,334,101.25,128.1,482.5,118.3,143.1,745,582,533,157.4
06-01-2020,318.4,95.8,126.3,467.9,113,138.7,738.5,581.9,523.55,150.7
07-01-2020,317.9,96,125.75,462.05,117,140.65,729.3,583.9,526.65,156.05
08-01-2020,319.35,95.1,123.45,461.85,115.7,138.7,718.9,585,524.5,156.9
09-01-2020,330.1,97.2,123.95,469.45,119.8,142.65,727.6,580.95,541.5,158.05
10-01-2020,332.45,96.85,124.05,468.95,122,142.8,740,580.4,546.3,159.65
13-01-2020,330.6,97.6,125.55,470.6,124.65,143.5,772.5,587,556,160.35
14-01-2020,328.1,97.9,125.1,473.2,122.65,142,775.5,594,562.4,165.05
15-01-2020,324,98.05,124.6,468,124.75,142.3,766.3,595,569.3,164.15
16-01-2020,323.1,97.55,124.65,461.1,122.85,141.1,767.2,594.65,566.6,162.5
17-01-2020,318,97.3,125.4,453.8,122.1,140.3,767.45,600.5,568.5,159.35
20-01-2020,314,94.5,124,457.45,112.3,137.15,768.85,588.95,567.3,157.15
21-01-2020,313.9,94.8,122.8,463.5,106.2,134.3,761.15,582.75,550.95,154.05
22-01-2020,315.65,94.4,116.3,456.9,108.5,135.6,769.8,590.2,553.65,153.55
23-01-2020,323.15,95.25,117.4,467.95,115.2,139.2,782.35,598,566.2,154.1
24-01-2020,324.3,95.45,118.7,466,116.7,142,783,607.4,569.5,155.8
27-01-2020,316.4,92.6,117.55,465,115.95,143.75,778.05,605.55,578.35,148.35
28-01-2020,316.4,93.55,116.75,479.4,116.3,144.6,778,602.85,573.75,142.1
29-01-2020,316.95,93.65,118,478.65,118.1,147.6,790,608.85,576.7,142.15
30-01-2020,310,93,115.5,468.3,119.1,148,780.6,607.9,566.5,140.6
31-01-2020,318.1,92.45,110.4,456.5,116.55,143.5,777.7,591.6,568.8,137.7
01-02-2020,302.8,88.45,104,440.15,109.5,139.55,777,590.8,545.1,134.35
03-02-2020,298.5,85.9,103.15,462,113.8,138.05,767.1,579.85,559.75,134.5
04-02-2020,305.9,87.05,106.25,480.3,116.7,142.35,788.1,587.8,577.35,138.4
05-02-2020,311,88.25,106.7,501.55,122.3,151,784.5,595,585,143.7
06-02-2020,321.05,91.55,107.5,494.8,123.05,152.45,772,601,580.6,143.7
07-02-2020,319.8,91.95,109.4,490,125.15,155.35,776,605,569,144.25
10-02-2020,318.5,90.1,106.55,484.2,125.8,154.9,773,603,528.4,140.6
11-02-2020,324.5,90.35,106.45,481.2,125.05,141.85,775,610.95,523.9,140.95
12-02-2020,320.4,88.25,106.75,475.5,126.5,141.75,780.8,612.2,531.9,142
13-02-2020,327.5,88.1,105.55,469,125.8,140.75,792.5,612.5,533.25,142.5
14-02-2020,319.9,86.4,103.6,477.05,126.65,139.1,786.3,622.15,524.1,141
17-02-2020,314.7,82.25,100,461.75,126.3,137.9,788.85,613.45,524.5,142.3
18-02-2020,318.05,81,99.5,472.3,128,137.2,798.5,609.8,523.2,140.7
19-02-2020,320.2,80.95,101.65,475.15,129.7,137.1,800.4,604.45,528.55,142.45
20-02-2020,327.9,82.3,102.75,471,132.25,140.2,796.8,610,524.3,142.6
24-02-2020,322.8,80.05,97.85,465,129.8,136.2,795.9,592.15,514.15,133.15
25-02-2020,327.75,80.1,97.45,457.6,128.7,133.55,799.5,583.2,510,133.2
26-02-2020,328.15,80.35,95.7,447.25,127.3,129.3,782.25,583.25,502.75,130.15
27-02-2020,321.65,78,92.9,445.1,124.6,126.1,776.55,571,496,130.2
28-02-2020,304.6,76.7,92.2,422.7,109.7,118,732,539,457,112.85
02-03-2020,287.6,70.9,89.1,410.95,112.4,117.8,739.4,547.6,461.9,111.15
03-03-2020,290.5,73.15,92.95,424.4,113.75,120.5,751,568.2,470,120.2
04-03-2020,284.95,73.4,93.1,413.8,113.5,117,758,562.2,473.4,119.3
05-03-2020,287.55,73.35,92.45,419,113.1,118.5,754.15,576,478.45,117.05
06-03-2020,269.8,71.6,88.5,400.8,110.5,115.2,739,568,470.7,111.2
09-03-2020,252.3,69.2,74.35,425.05,103.95,107.45,706.4,542.55,465,94.1
11-03-2020,244.25,65.4,71.5,402,102.65,104.55,682.15,538.05,450.65,91.35
12-03-2020,215.4,56.7,63,375,92,93.6,631,494,421.7,80.4
13-03-2020,244.25,66.2,66.85,377.5,102.5,100.85,652.15,497,445.35,85.2
16-03-2020,223.35,63.5,60.2,364.45,92.5,94.65,583.2,453.25,394.8,74.9
17-03-2020,213.9,64.65,60.2,356,90.3,93.5,560,455,376.35,75.05
18-03-2020,215.75,65,62,332.4,93.75,96,531.7,437,345.3,73.6
19-03-2020,203.45,62.05,60.9,297.3,88.5,88.7,551.8,419,316.25,69.7
20-03-2020,208.85,63.25,71.9,322,92.4,92.25,580.9,444.7,321.3,76
23-03-2020,181.95,53.45,60.95,273,82.7,81.45,529.15,425,299.75,63
24-03-2020,185.4,55.9,62.7,268,80.15,81,600,449,270,63.5
25-03-2020,190.6,59.2,61.4,272.85,86.5,84.7,607,436,274.25,64.2
26-03-2020,193.25,55.8,65,281.95,92.9,87.75,640,445.7,286,65.85
27-03-2020,195.15,53.8,64.3,278.95,89.2,85,655,434,295,63.8
30-03-2020,186.8,52.3,63,276.7,88.45,85.1,623.8,424,277,61.9
31-03-2020,196,56,68,312,91.7,89.2,639.6,433,284.45,64.9
01-04-2020,187,51.25,65.9,302.95,89.3,87.2,603.9,414.65,274.6,63
03-04-2020,176,48.6,69.8,317,85.95,85,588.5,409.85,281.4,62.8
07-04-2020,185.75,48,72.65,350,89.6,87.4,633.8,456,319,66.45
08-04-2020,182.8,48.45,74.5,345,90.4,87.3,632.25,466.25,327.5,70.4
09-04-2020,187.55,50.7,77.4,347,90.4,89,635.6,470,383.5,77.3
13-04-2020,184.05,49.65,75.15,347.55,88.35,87.8,637,461,362.35,78
15-04-2020,183,49.05,74.9,354.5,88.5,90.35,640,481.2,351.2,79.15
16-04-2020,189.1,49.7,76,355.75,89.9,91.05,626.9,459.8,356.5,82.65
17-04-2020,192.9,50.2,76.3,361,93.25,95.5,634.2,457,363,84.4
20-04-2020,192.1,51.15,74,367.9,89.6,94.65,650.95,469.9,354.05,81.5
21-04-2020,185,48.45,68.9,357.2,87.3,90.8,633,455.05,330,77.9
22-04-2020,187.85,48.5,65.45,356.5,87.3,90.55,641.5,463.5,338,76.45
23-04-2020,186.2,48.35,67.25,358.2,91.9,92,675,480,345.9,77.55
24-04-2020,180.15,46.4,67.3,350.55,91.2,89.3,660.95,468.1,333,78.3
27-04-2020,181,46.6,68.7,355.4,91.8,88.7,665.1,484,331.55,78.45
28-04-2020,184.5,47.45,68.8,355,90.65,89.1,664.05,474.25,337,76.8
29-04-2020,189.55,47.9,70.55,359.95,95,93.6,678,495,349,79.25
30-04-2020,190.2,49.25,79.75,371.85,95.5,95.5,715.05,545,367.55,88.8
04-05-2020,179.3,45.9,76.35,347.7,91.1,90,675.15,514.9,361.1,80.2
05-05-2020,171.4,44,78.6,347,90.7,90.2,674.5,521.3,368.5,79.05
06-05-2020,171.95,42.35,79.25,342.5,90,91.7,667,521,388,79.3
07-05-2020,170.95,42.55,75.95,329.2,87.4,91.2,666.7,510.5,401.4,78.8
08-05-2020,166.9,41.05,75.65,324,83.95,87.6,676,519,386,77.4
11-05-2020,165.25,40.9,77.05,314.5,83.65,89.15,683.75,527,387.9,80.35
12-05-2020,167.1,41.05,76.5,312.35,83.05,89.3,687,527.3,394.25,89.5
13-05-2020,174.5,44.4,78.1,316,89.8,101,693.75,527,410,90.1
14-05-2020,168.3,43.25,76.2,309.05,85.6,99.65,658.2,515,402.5,89.2
15-05-2020,166.45,41.55,76,317.8,84.15,97.4,652.3,512.2,381.85,92.6
18-05-2020,155.45,38.6,72.7,295.05,81.25,90.45,659.6,513,375,92.45
19-05-2020,153.05,36.5,77.05,294.15,80.5,87.7,670,519.2,383,90.05
20-05-2020,153.6,36.7,78.1,310,81.25,87.85,666,526.4,404.75,88.55
21-05-2020,152,37.6,76.9,312.35,79,88.95,673,534.9,406.6,90.2
22-05-2020,151.1,37.6,76.5,313.5,74.95,86.1,692,531.45,426.4,89
26-05-2020,151.6,37.1,76.85,313,75.1,84.3,681.3,527.5,426.9,87.85
27-05-2020,158.6,38.55,78,329,76.9,86.2,706.2,527.2,430.95,87.95
28-05-2020,157.9,38.6,78.75,329,77,87.95,706,543.9,437,90.15
29-05-2020,161.3,38.75,82.9,340.35,74.65,88.8,692,552,436.4,91.85
01-06-2020,169.9,42.6,84.2,345.95,81.75,93.8,699.55,557,461.1,93.75
02-06-2020,170.55,42.2,84.4,341.5,82.35,94.3,708.2,562.95,462.9,96.55
03-06-2020,174.65,43.05,86.4,347.9,82,93.6,702.85,565.3,488,97.35
04-06-2020,174.5,42.95,84.9,356.4,80.9,93.85,707.05,580.75,477.1,104.15
05-06-2020,189.25,46.95,87.2,371,86.1,100,704.75,575,484.3,105.5
08-06-2020,186.5,45.45,91.2,395.6,85.6,101.6,722.05,578,471.25,105.1
09-06-2020,183.75,45.7,90.2,380.5,82.9,96.6,715.05,570,475.65,104.2
10-06-2020,188.8,47.2,88.3,379.5,85.55,100.9,714.95,578,474.9,106.35
11-06-2020,177.2,45.2,86.7,371.2,82.8,101.9,703.8,576.25,473.5,102.6
12-06-2020,178.85,45.45,83.95,373.4,83.2,105.95,691,571,510.45,102.5
15-06-2020,173.55,45.95,84.05,361.2,82.45,104.6,688.05,579.25,510,102.4
16-06-2020,172.55,44.65,83.7,359.65,82.8,107.15,700,579.2,506,103.95
17-06-2020,172.8,44.8,83.85,364.65,83.75,106.15,704.6,575.6,497,102.15
18-06-2020,180,46,83.95,371,85.6,107.1,713.4,577.9,506,106.9
19-06-2020,184.25,46.9,85.85,381.55,85.1,106.75,708.15,572,499.95,105.65
22-06-2020,187.9,49.8,84.8,384.9,90.85,114.5,703.45,569.95,498.5,110
23-06-2020,192.95,50.55,85.7,391.85,89.35,112.65,720,579,515.05,109.9
24-06-2020,184.5,51.65,82.7,379,88.2,113.6,715.25,561,515,110
25-06-2020,185.7,52.35,82.9,372,90.4,114.6,700.7,548.4,506.7,110.95
26-06-2020,184.65,51.8,83.95,394.3,90.1,112.5,747,562.8,500,110.15
29-06-2020,179.45,49.25,82.4,383,87.3,110.1,731.4,553,505.1,108
30-06-2020,179.05,48.7,81.5,373.75,84.6,108.05,733.7,557,510.65,106.3
01-07-2020,184.6,51.4,80.9,380.2,84.7,108.7,730.85,551.2,502.3,107.8
02-07-2020,185.6,51.4,82.25,384.4,85.4,108.45,756,570.95,531,106.75
03-07-2020,184.65,50.6,82.3,384.45,84.2,108.15,762.15,578.45,532.3,106.1
06-07-2020,187.9,51.35,83.8,390,87.45,111.6,764.4,578.55,569.7,109.55
07-07-2020,188,50.65,82,379.6,85.5,108.4,789.9,593,560.3,107.65
08-07-2020,191.7,52.65,81.25,377.5,84.55,107.4,774.5,574.45,551.2,110.5
09-07-2020,199.85,52.85,80.5,378,84.65,106.3,782.05,588,563,112.6
10-07-2020,195.5,51.6,78.65,375.75,83.45,104.5,779.9,582,554.8,110.4
13-07-2020,193,50.5,78.85,379.6,83.95,104.75,796.1,604,553.5,112.4
14-07-2020,186.35,49.1,77.35,373.6,80.5,103.05,784.95,590.25,543.75,109.5
15-07-2020,184.5,47.65,76.3,369,79.8,101.75,833.95,618.95,552.8,108.85
16-07-2020,186,48.1,76.05,395.1,81.3,102.9,910,634,568.95,108.85
17-07-2020,189.5,49.7,80.6,442.85,81.9,104.6,905.65,624.7,587.55,109.6
20-07-2020,190.55,48.75,80.35,436.35,82.7,105.55,942.95,649.4,588.55,108.5
21-07-2020,194.5,49.45,82.6,461.05,85.4,108.6,937.35,652.3,588,110.55
22-07-2020,192.15,48.7,82.4,449.9,84.8,107.5,919.25,650.65,590.45,112
23-07-2020,198.25,49.25,82.5,455,84.8,107.65,911.25,650.95,602.25,113.75
24-07-2020,191.95,48.6,81.25,447.9,82.55,106.1,921.2,683.5,599,112.35
27-07-2020,187.3,46.75,80.6,457.4,81.55,101,947.15,700.85,588.55,110.05
